"Symbol","Name","FullName","ListedDate"
"08311","圓美光電","圓美光電有限公司","2014-02-07"
"08312","睿鋒集團","睿鋒集團控股有限公司","2010-11-25"
"08313","傑地集團","傑地集團有限公司","2018-01-16"
"08315","長城匯理","長城匯理公司","2014-08-20"
"08316","全通控股","全通控股有限公司","2015-08-10"
"08317","財華社集團","財華社集團有限公司","2005-01-07"
"08318","正利控股","正利控股有限公司","2016-03-29"
"08319","YUSEI","友成控股有限公司","2005-10-13"
"08319","思博系統","思博系統控股有限公司","2016-04-12"
"08320","思城控股","思城控股有限公司","2013-12-20"
"08320","沛然環保","沛然環保顧問有限公司","2016-10-17"
"08321","中國汽車內飾","中國汽車內飾集團有限公司","2010-09-29"
"08321","泰錦控股","泰錦控股有限公司","2016-10-28"
"08325","中國支付通","中國支付通集團控股有限公司","2009-08-28"
"08326","同景新能源","同景新能源集團控股有限公司","2013-11-21"
"08327","泰邦集團","腦洞科技有限公司","2015-10-09"
"08328","信義儲電","信義儲電控股有限公司","2016-07-11"
"08329","海王英特龍","深圳市海王英特龍生物技術股份有限公司","2005-09-12"
"08331","浙江世寶","浙江世寶股份有限公司","2006-05-16"
"08331","倍搏集團","倍搏集團有限公司","2015-12-29"
"08333","RAFFAELLOASTRUM","RaffAello-Astrum FinancialHoldings Limited","2016-07-14"
"08336","電訊數碼控股","電訊數碼控股有限公司","2014-05-30"
"08337","直通電訊","直通電訊控股有限公司","2010-06-02"
"08340","域高金融","域高金融集團有限公司","2008-05-20"
"08341","艾碩控股","艾碩控股有限公司","2017-01-13"
"08342","飛思達科技","飛思達科技控股有限公司","2016-12-15"
"08343","宏光照明","宏光照明控股有限公司","2016-12-30"
"08345","火巖控股","火巖控股有限公司","2016-02-18"
"08346","創新電子控股","創新電子控股有限公司","2016-05-18"
"08347","F8企業","F8企業(控股)集團有限公司","2017-04-12"
"08348","濱海泰達物流","天津濱海泰達物流集團股份有限公司","2008-04-30"
"08349","矽鑫集團","運鴻矽鑫集團控股有限公司","2017-01-13"
"08350","駿溢環球金融","駿溢環球金融控股有限公司","2018-01-12"
"08351","俊文寶石","俊文寶石國際有限公司","2009-10-07"
"08352","成安控股","成安控股有限公司","2016-12-16"
"08353","安科系統","安科系統有限公司","2016-12-16"
"08355","超智能控股","超智能控股有限公司","2015-05-27"
"08356","中國新華電視","中國新華電視控股有限公司","2010-08-30"
"08357","REPUBLIC HC","Republic Healthcare Limited","2018-06-15"
"08358","卓珈控股","卓珈控股集團有限公司","2017-01-10"
"08359","HYPEBEAST","Hypebeast Limited","2016-04-11"
"08360","利駿集團香港","利駿集團(香港)有限公司","2016-07-12"
"08361","中國育兒網絡","中國育兒網絡控股有限公司","2015-07-08"
"08362","運興泰集團","運興泰集團控股有限公司","2017-06-30"
"08363","SDM教育","SDM教育集團控股有限公司","2014-10-14"
"08365","亦辰集團","亦辰集團有限公司","2017-05-26"
"08366","浙江聯合投資","浙江聯合投資控股集團有限公司","2015-11-02"
"08367","倩碧控股","倩碧控股有限公司","2018-02-26"
"08368","中國創意控股","中國創意控股有限公司","2015-11-18"
"08369","立基工程控股","立基工程(控股)有限公司","2015-09-25"
"08370","智昇集團控股","智昇集團控股有限公司","2017-01-20"
"08371","嘗高美集團","嘗·高美集團有限公司","2018-01-17"
"08372","君百延集團","君百延集團控股有限公司","2018-03-29"
"08373","靛藍星","靛藍星控股有限公司","2017-11-16"
"08375","弘浩國際控股","弘浩國際控股有限公司","2017-11-13"
"08376","方圓房服集團","方圓房地產服務集團有限公司","2017-11-15"
"08377","申酉控股","申酉控股有限公司","2017-12-15"
"08379","匯安智能","懶豬科技集團有限公司","2018-02-14"
"08383","東駿控股","東駿控股有限公司","2017-09-15"
"08385","萬里印刷","萬里印刷有限公司","2017-12-13"
"08391","基石科技控股","基石科技控股有限公司","2018-05-11"
"08392","捨圖控股","捨圖控股有限公司","2017-10-16"
"08395","齊家控股","齊家控股有限公司","2018-01-25"
"08400","亞洲先鋒娛樂","亞洲先鋒娛樂控股有限公司","2017-11-15"
"08401","源想集團","源想集團有限公司","2018-03-28"
"08402","GT STEEL GROUP","GT Steel Construction Group Limited","2017-11-17"
"08403","天平道合","天平道合控股有限公司","2018-06-12"
"08405","恆智控股","恆智控股有限公司","2017-07-12"
"08406","中國口腔產業","中國口腔產業集團控股有限公司","2017-12-07"
"08407","興證國際","興證國際金融集團有限公司","2016-10-20"
"08409","海鑫集團","海鑫集團有限公司","2017-04-18"
"08410","安領國際","安領國際控股有限公司","2017-04-19"
"08411","K W NELSON GP","K W Nelson Interior Design and Contracting Group Limited","2016-12-08"
"08412","高門集團","高門集團有限公司","2017-04-07"
"08413","亞洲雜貨","亞洲雜貨有限公司","2017-04-13"
"08415","樂嘉思控股","樂嘉思控股集團有限公司","2017-01-12"
"08416","HM INTL HLDGS","HM International Holdings Limited","2017-01-11"
"08417","大地教育","大地教育控股有限公司","2017-02-16"
"08418","傲迪瑪汽車","傲迪瑪汽車集團控股有限公司","2019-10-11"
"08419","AV策劃推廣","AV策劃推廣(控股)有限公司","2017-12-21"
"08420","NEXION TECH","NEXION TECHNOLOGIES LIMITED","2017-06-16"
"08421","永順控股香港","永順控股香港有限公司","2017-03-16"
"08422","WT集團","WT集團控股有限公司","2017-12-28"
"08423","CHI HO DEV","潪㵆發展控股有限公司","2017-03-13"
"08425","興銘控股","興銘控股有限公司","2017-03-15"
"08426","雅居投資控股","雅居投資控股有限公司","2017-11-10"
"08427","瑞強集團","瑞強集團有限公司","2017-07-19"
"08428","國茂控股","國茂控股有限公司","2017-02-15"
"08429","冰雪集團","冰雪集團控股有限公司","2017-12-08"
"08430","春能控股","春能控股有限公司","2017-10-18"
"08431","浩柏國際","浩柏國際(開曼)有限公司","2017-05-26"
"08432","太平洋酒吧","太平洋酒吧集團控股有限公司","2017-01-11"
"08436","德寶集團控股","德寶集團控股有限公司","2017-10-27"
"08437","德斯控股","德斯控股有限公司","2017-10-13"
"08439","新百利融資","新百利融資控股有限公司","2017-03-28"
"08441","國際永勝集團","國際永勝集團控股有限公司","2019-10-22"
"08442","樺欣控股","樺欣控股有限公司","2017-03-21"
"08445","怡康泰工程集團","怡康泰工程集團控股有限公司","2017-09-29"
"08446","ITP HOLDINGS","In Technical Productions Holdings Limited","2017-06-14"
"08447","MS CONCEPT","MS CONCEPT LIMITED","2018-04-16"
"08448","環球印館","環球印館控股有限公司","2018-03-28"
"08450","钜京控股","钜京控股有限公司","2018-02-02"
"08451","日光控股","日光(1977)控股有限公司","2018-04-16"
"08452","富銀融資股份","富銀融資租賃(深圳)股份有限公司","2017-05-23"
"08455","禮建德集團","禮建德集團控股有限公司","2017-04-12"
"08456","民信國際控股","民信國際控股有限公司","2018-01-26"
"08457","健昇物流中國","健昇物流(中國)控股有限公司","2017-10-18"
"08460","基地錦標集團","基地錦標集團控股有限公司","2017-06-27"
"08462","中安控股集團","中安控股集團有限公司","2017-07-17"
"08463","TOMO HOLDINGS","TOMO Holdings Limited","2017-07-13"
"08465","高科橋","高科橋光導科技股份有限公司","2017-07-20"
"08469","盛業資本","盛業資本有限公司","2017-07-06"
"08470","瑩嵐集團","瑩嵐集團有限公司","2017-10-25"
"08471","新達控股","新達控股有限公司","2017-07-21"
"08472","立高控股","立高控股有限公司","2017-07-18"
"08473","彌明生活百貨","彌明生活百貨控股有限公司","2018-02-12"
"08475","千盛集團控股","千盛集團控股有限公司","2018-08-13"
"08476","大洋環球控股","大洋環球控股有限公司","2017-10-19"
"08479","金泰豐國際控股","金泰豐國際控股有限公司","2018-01-17"
"08480","飛霓控股","飛霓控股有限公司","2017-10-16"
"08481","盛龍錦秀國際","盛龍錦秀國際有限公司","2017-07-17"
"08482","萬勵達","萬勵達國際有限公司","2018-09-05"
"08483","名仕快相","名仕快相集團控股有限公司","2018-02-28"
"08485","竣球控股","竣球控股有限公司","2017-12-28"
"08487","ISP Global","ISP Global Limited","2018-01-16"
"08489","裕程物流","裕程物流集團有限公司","2021-01-13"
"08490","駿碼科技","駿碼科技集團有限公司","2018-05-30"
"08491","COOL LINK","Cool Link (Holdings) Limited","2017-09-22"
"08493","龍皇集團","龍皇集團控股有限公司","2018-01-16"
"08495","1957 & CO.","1957 & Co. (Hospitality) Limited","2017-12-05"
"08496","環球美食控股","環球美食控股有限公司","2020-05-18"
"08500","天泓文創","天泓文創國際集團有限公司","2020-01-14"
"08501","莊皇集團公司","莊皇集團公司","2018-01-04"
"08502","遠航港口","遠航港口發展有限公司","2018-07-10"
"08506","嗖嗖互聯","嗖嗖互聯(中國)科技有限公司","2018-01-04"
"08507","愛世紀集團","愛世紀集團控股有限公司","2018-04-16"
"08509","威揚酒業控股","威揚酒業國際控股有限公司","2018-01-12"
"08510","TOPSTANDARDCORP","Top Standard Corporation","2018-02-13"
"08511","民富國際","民富國際控股有限公司","2018-04-20"
"08512","凱富善集團控股","凱富善集團控股有限公司","2018-07-19"
"08513","官醞控股","官醞控股有限公司","2018-01-19"
"08516","廣駿集團控股","廣駿集團控股有限公司","2018-10-15"
"08519","佳民集團","佳民集團有限公司","2018-02-08"
"08521","智紡國際控股","智紡國際控股有限公司","2018-05-16"
"08522","德益控股","德益控股有限公司","2018-02-13"
"08523","常滿控股","常滿控股有限公司","2018-02-12"
"08525","百應控股","百應控股集團有限公司","2018-07-18"
"08526","榮豐集團亞洲","榮豐集團亞洲有限公司","2018-02-27"
"08527","聚利寶控股","聚利寶控股有限公司","2018-05-09"
"08532","寶發控股","寶發控股有限公司","2018-02-23"
"08535","熒德控股","熒德控股有限公司","2018-02-12"
"08536","TL NATURAL GAS","TL Natural Gas Holdings Limited","2018-05-18"
"08537","創輝珠寶","創輝珠寶集團控股有限公司","2019-03-27"
"08540","勝利證券","勝利證券(控股)有限公司","2018-07-16"
"08545","佰悅集團","佰悅集團控股有限公司","2018-05-31"
"08547","PACIFIC LEGEND","Pacific Legend Group Limited","2018-07-18"
"08601","寶燵控股","寶燵控股有限公司","2018-09-13"
"08603","亮晴控股","亮晴控股有限公司","2018-10-15"
"08606","倢冠控股","倢冠控股有限公司","2018-07-16"
"08607","納尼亞集團","納尼亞(香港)集團有限公司","2019-02-26"
"08609","永續農業","永續農業發展有限公司","2018-09-07"
"08611","MINDTELL TECH","MINDTELL TECHNOLOGY LIMITED","2018-10-22"
"08612","維亮控股","維亮控股有限公司","2019-07-12"
"08613","東方支付集團控股","東方支付集團控股有限公司","2018-10-16"
"08616","新威工程集團","新威工程集團有限公司","2020-04-23"
"08617","永聯豐控股","永聯豐集團控股有限公司","2019-11-15"
"08619","WAC HOLDINGS","WAC Holdings Limited","2018-09-17"
"08620","亞洲速運","亞洲速運物流控股有限公司","2020-04-20"
"08621","METROPOLIS CAP","METROPOLIS CAPITAL HOLDINGS LIMITED","2018-12-12"
"08622","華康生物醫學","華康生物醫學控股有限公司","2018-12-13"
"08623","中國蜀塔","中國蜀塔國際控股集團有限公司","2020-07-10"
"08627","旅橙文化","旅橙文化控股有限公司","2019-11-14"
"08631","申港控股","申港控股有限公司","2019-01-08"
"08635","連成科技集團","連成科技集團有限公司","2019-05-02"
"08645","NOMAD TECH","NOMAD TECHNOLOGIES HOLDINGS LIMITED","2019-12-09"
"08646","中國宏光","中國宏光控股有限公司","2020-01-13"
"08657","TRUE PARTNER","TRUE PARTNER CAPITAL HOLDING LIMITED","2020-10-16"
"08659","易和國際控股","易和國際控股有限公司","2020-07-13"
"08668","瀛海集團","瀛海集團控股有限公司","2019-09-26"
"09600","新紐科技","新紐科技有限公司","2021-01-06"
"09608","宋都服務","宋都服務集團有限公司","2021-01-18"
"09616","東軟教育","東軟教育科技有限公司","2020-09-29"
"09618","京東集團-SW","京東集團股份有限公司","2020-06-18"
"09626","嗶哩嗶哩-SW","嗶哩嗶哩股份有限公司","2021-03-29"
"09633","農夫山泉","農夫山泉股份有限公司","2020-09-08"
